Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1267.75,729.38,1649.63,3305.75,1444.12,1075.25,910.38,1230.38,1370.62,1571.38,1697.88,1457.13,1502.12,771.50,1678.50,1533.88,-0.12,0.00,1151.88,1218.75,2710.50,3305.75,3304.38,3304.50
