Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
676.13,572.25,1368.00,995.62,1704.12,834.63,853.13,1001.00,988.12,1269.63,1545.50,935.00,1111.50,553.25,1237.38,1510.50,0.00,0.00,997.12,1125.25,2639.88,3304.00,3292.50,3292.38
