Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1186.25,724.63,1647.00,3290.88,1444.50,1104.50,912.13,1223.75,1376.13,1590.75,1551.25,1492.63,1461.75,765.50,1656.38,1522.25,0.00,0.00,1128.38,1200.75,2667.25,3304.00,3291.00,3291.00
