Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1227.62,741.13,1698.13,3306.00,1509.88,1106.12,909.25,1335.38,1354.63,1566.38,1568.13,1595.13,1503.62,792.88,1751.13,1597.50,0.00,0.00,1228.75,1294.38,2646.62,3306.13,3304.50,3304.63
