Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
704.13,567.50,1354.63,1005.38,1695.38,836.88,849.25,1021.50,1003.50,1291.38,1596.00,2000.75,2447.75,549.75,1244.25,1514.88,0.12,0.00,988.25,1133.50,2645.00,3305.25,3304.38,3304.25
