Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
694.25,597.75,1454.75,1054.50,1804.50,854.00,876.25,1079.00,1022.63,1440.25,1429.62,846.38,1018.38,575.13,1238.50,1562.62,0.00,0.00,1036.38,1125.12,2644.88,3303.50,3291.88,3292.13
