Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1204.50,724.25,1651.38,3291.00,1441.63,1090.75,909.12,1222.00,1355.50,1569.75,1532.13,1479.00,1487.25,767.00,1662.38,1526.00,0.00,0.12,1141.62,1204.00,2639.62,3303.88,3291.12,3291.12
