Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
667.88,566.25,1354.88,970.25,1667.25,829.50,850.63,963.38,979.88,1268.00,1535.50,919.00,1114.38,546.75,1220.25,1501.25,0.12,0.00,971.50,1106.75,2644.50,3304.12,3292.75,3292.63
