Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
694.13,598.75,1453.63,1051.62,1804.25,857.00,876.50,1074.62,1023.00,1432.38,1429.13,846.25,1018.25,575.88,1241.13,1566.50,0.00,0.00,1034.88,1122.38,2631.50,3303.62,3292.13,3292.13
