Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
672.62,572.38,1376.00,999.13,1701.25,843.00,850.75,1004.25,984.75,1287.63,1539.50,929.13,1109.75,551.25,1237.88,1509.88,0.00,-0.12,1001.50,1126.25,2632.62,3303.88,3295.13,3295.13
