Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
729.88,603.13,1531.00,1114.75,1763.50,934.00,921.50,1100.88,1046.12,1345.00,1389.13,2386.00,1194.75,581.38,1315.38,1532.63,0.00,0.00,1061.00,1131.75,2669.25,3303.38,3292.50,3292.25
