Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
670.50,570.75,1344.00,984.38,1679.88,829.62,851.38,976.38,982.25,1274.50,1531.75,930.25,1111.50,552.88,1236.75,1514.00,0.00,-0.12,977.38,1132.88,2636.00,3303.88,3292.38,3292.50
