Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
672.50,572.63,1375.75,999.13,1701.38,843.00,850.50,1004.50,984.25,1287.38,1539.00,929.25,1109.88,551.75,1238.00,1510.63,0.00,0.00,1002.00,1127.12,2642.50,3304.00,3292.63,3292.63
