Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
583.62,562.12,1202.38,901.75,1613.25,795.13,858.50,866.00,889.38,1034.75,1339.12,839.38,909.50,553.75,1084.38,1378.00,0.00,0.00,939.13,900.12,2657.50,3303.25,3294.88,3294.50
