Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1267.50,729.63,1650.38,3306.25,1445.63,1075.88,910.75,1231.88,1371.50,1575.00,1698.50,1457.00,1502.25,771.63,1679.13,1534.50,0.00,0.00,1152.63,1219.12,2711.62,3305.63,3305.00,3305.00
