Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
672.25,572.00,1347.00,987.63,1686.50,831.75,852.25,979.25,982.88,1282.38,1528.88,931.63,1110.50,553.63,1237.75,1518.38,0.00,0.00,978.88,1130.62,2634.00,3303.88,3292.63,3292.75
