label,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
1,0.1089791760774987,0.2531360218719105,0.4971142944449236,0,0.3204049519594421,0.062498037721712,0.0107701458265152,0.2957789804245009,-0.0187531579162349,-0.0192765072600424,0.011591301626577,0.0296219269669143,0.0067622955261068,0.2376502484984668,0.4710462473184696,0.3164857802241126,0.0,0.0,0.6619463680237642,0.4315986119389418,-0.0007402961181306,0,0,0
1,0.1106252063828282,0.2536564602054524,0.5024520847056321,0,0.327355469943934,0.0592683672565556,0.010210647596175,0.3075707314228074,-0.0210274790886383,-0.0226041181785849,0.0081999864322136,0.031560442650433,0.0065888778008765,0.2411089443886502,0.4738270505574931,0.3176549855849905,0.0,0.0,0.6742352627265787,0.4345966468705056,0.0116709190178671,0,0,0
1,0.1157279722449996,0.2599032894792381,0.5084292220323254,0,0.3365403062586043,0.0604644590566848,0.0104904297901356,0.3263843045277873,-0.0229378135294678,-0.025466826012044,0.0089096727015008,0.0349534969190053,0.0072826414448377,0.2463798749683709,0.4802395006250104,0.3198264551419378,0.0,0.0,0.6940637086175455,0.4469133248506375,0.0002441815520792,0,0,0
10,-0.0703036986659435,0.1614729951261839,0.332602758861139,0,0.2609616537217211,0.5891537870835588,0.0941070661319628,0.1773428291813852,0.0317731985608304,0.0808193564568214,-0.0398995689155352,-0.0482208705656471,0.0544633092375105,0.0722146188809466,0.4008838102892782,0.028486946180638,0.0,0.0,0.4656950030997705,0.0569712721960563,0.0050706439761082,0,0,0
10,-0.0705636864833186,0.158705033354002,0.3324435314668894,0,0.2623532624541428,0.5721030310682357,0.0927090215816985,0.1787478945930148,0.0306088178902855,0.081574182441106,-0.0380769754505251,-0.0477251089664541,0.0537640985455147,0.0671111163149109,0.399400605354795,0.0248199212787741,0.0,0.0,0.4578748580197542,0.0507893634113427,0.0064493055162301,0,0,0
10,-0.0690903822922917,0.1651063982263907,0.3364283263797507,0,0.2648760134407276,0.5688115788400239,0.0908915552966876,0.1878292706811181,0.030877583193916,0.0827064765685483,-0.0466338297419015,-0.0481381772023815,0.0555994342014257,0.0695805187520974,0.4063484901362227,0.0268200834558619,0.0,0.0,0.4805594587854382,0.0587835038975983,0.006301574187496,0,0,0
11,-0.0978457125271259,0.1689130460788352,-0.0190408373847628,0,-0.02672210138176,0.253677898166072,0.1101892972381139,-0.0058034117269863,0.0815342263054307,0.1220002978310592,0.0578778998098353,0.0055450525650315,0.0142987229045509,0.1036716773720533,0.3887104426501064,0.2052475443463049,0.0,0.0,0.3020264366142408,0.1721240028589319,-0.0033463207483382,0,0,0
11,-0.09446966589863,0.1725469643013276,-0.0313335189606872,0,-0.0269795971180024,0.2601927013018577,0.1143857458175417,-0.0073066890077749,0.0825216528551537,0.1237400605984516,0.0538176354841013,0.0084439831657829,0.014037015495062,0.1003766639130436,0.3869161293763697,0.2005419396416573,0.0,0.0,0.2906965875180164,0.1594957498627864,0.0038397390474919,0,0,0
11,-0.0878028945920763,0.1751427149853136,-0.03430767339393,0,-0.0310146199242716,0.2034682444317417,0.0963442267512389,-0.0097761826287235,0.0832396563073712,0.1289605811250462,0.0500766076866563,0.0085267346470918,0.014473196201145,0.0957640698566237,0.388944475581082,0.196593385245665,0.0,0.0,0.2844783502407747,0.147728945207504,0.003347411081227,0,0,0
12,-0.1001825343887092,0.1699512785443343,0.4696545192892298,0,-0.0338472822223454,0.1810637018836514,-0.0026550064768479,0.0094487030799433,-0.0719764213088743,-0.0630399389119743,0.0047611263886662,0.0231931284571026,-0.0030546117267694,0.118831996852617,0.41634536459339,0.2070964557216142,0.0,0.0,0.4181361802134419,0.1756566648551362,-0.0005413930163688,0,0,0
